board,angle,climb_name,date,logged_grade,displayed_grade,difficulty,tries,is_mirror,sessions_count,tries_total,is_repeat,is_ascent,comment
tension,35,Turbulence,2024-08-10 14:21:26,6b+,,nan,1,False,1,1,False,True,
tension,35,Sons of Plunder,2024-08-10 14:29:10,6b+,6b+,19.0,2,False,1,2,False,True,
tension,35,Baby Talk,2024-08-10 14:31:51,6b+,6b+,19.0,1,False,1,1,False,True,
tension,35,Sweetgum,2024-08-10 14:37:03,6b+,6b+,19.0,1,False,1,1,False,True,
tension,35,Common setting L,2024-08-10 14:55:12,6c,6c,19.7143,1,False,1,1,False,True,
tension,35,Invoke Calamity,2024-08-12 00:00:00,,6b,18.0,1,False,1,1,False,False,
tension,35,Noob Traverse,2024-08-12 17:39:06,6a+,6b,18.0,1,False,1,1,False,True,
tension,35,Walking in Seattle,2024-08-12 17:41:21,6a,6a,16.0,1,True,1,1,False,True,
tension,35,Dyno-Mite,2024-08-12 17:43:50,6a,6a,16.0,1,True,1,1,False,True,
tension,35,Long Elevator,2024-08-12 17:46:29,6a,6a,16.0,1,True,1,1,False,True,
tension,35,Chuff the Magic Dragon,2024-08-12 17:48:28,6a+,6a+,17.0,1,True,1,1,False,True,
tension,35,2D Waifus,2024-08-12 17:54:03,6b,6b,18.0,1,True,1,1,False,True,
tension,35,Synergy,2024-08-12 17:58:05,6b,6b,18.0,1,True,1,1,False,True,
tension,35,Overwize it,2024-08-12 18:01:44,6b,6b,18.0,1,True,1,1,False,True,
tension,35,B17,2024-08-12 18:06:46,6b,,nan,1,True,1,1,False,True,
tension,35,Pretty Pimpin,2024-08-12 18:10:09,6b,6b,18.0,1,True,1,1,False,True,
tension,35,Yup Yup Yeah,2024-08-12 18:13:06,6b,6b,18.0,1,True,1,1,False,True,
tension,35,Darko Bark,2024-08-12 18:25:44,6b,,nan,2,False,1,2,False,True,
tension,35,Project Poseidon,2024-08-12 18:27:55,6b,6b,18.0,1,False,1,1,False,True,
tension,35,hey jo,2024-08-12 18:29:28,6b,6b,18.0,1,False,1,1,False,True,
tension,35,gibbon ladder,2024-08-12 18:30:45,6a+,6a+,17.0,1,False,1,1,False,True,
tension,40,Putty,2024-08-21 16:47:47,5c,5c,15.0,1,False,1,1,False,True,
tension,40,Farther Then Away,2024-08-21 16:48:44,6a+,6a+,17.0,1,False,1,1,False,True,
tension,40,hop scotch,2024-08-21 16:52:22,6b,6b,18.0,1,False,1,1,False,True,
tension,35,Lifted Ripper,2024-08-27 00:00:00,,6b,18.3636,1,True,1,1,False,False,
tension,35,heel hookers,2024-08-27 00:00:00,,6a,16.0,1,True,1,1,False,False,
tension,35,Crimp Crawl No. 1,2024-08-27 17:50:51,5c,,nan,1,True,1,1,False,True,50sec
tension,35,Crimp Crawl No. 2,2024-08-27 17:53:29,5c,,nan,1,True,1,1,False,True,40sec
tension,35,Crimp Crawl No. 1,2024-08-27 17:57:23,5c,,nan,1,False,2,2,True,True,45 sec
tension,35,ADARA ROCKS,2024-08-27 18:06:34,6b,6c,19.5,1,False,1,1,False,True,
tension,35,Young World,2024-08-27 18:07:50,6b,,nan,1,False,1,1,False,True,
tension,35,17,2024-08-27 18:09:11,6b,6b,18.0,1,False,1,1,False,True,
tension,35,Blackened,2024-08-27 18:15:45,6b,6b,17.5,1,True,1,1,False,True,
tension,35,Lifted Ripper,2024-08-27 18:20:51,6b,6b,18.3636,1,False,1,1,False,True,
tension,35,The Meteorite is Coming short,2024-08-27 18:26:24,6b,6b,18.0,1,False,2,5,True,True,
tension,35,hydrospanner,2024-08-27 18:31:55,6b,6b,18.0,1,False,1,1,False,True,
tension,35,rehab10,2024-08-27 18:34:47,6b,6b,18.0,1,False,1,1,False,True,
tension,35,Bottom Line,2024-08-27 18:35:59,6b,,nan,1,True,1,1,False,True,
tension,35,Nonetheless,2024-08-29 00:00:00,,6c,20.5,2,False,1,2,False,False,
tension,35,Dust Storm,2024-08-29 00:00:00,,6c+,21.0,1,False,1,1,False,False,
tension,35,Crimper’s Paradise #5,2024-08-29 00:00:00,,6c+,20.6111,1,False,1,1,False,False,
tension,35,Gauge Invariance,2024-08-29 00:00:00,,7a,22.0,3,False,1,3,False,False,
tension,35,Crimp Crawl No. 1,2024-08-29 18:25:21,5c,,nan,1,False,3,3,True,True,
tension,35,Crimp Crawl No. 1,2024-08-29 18:31:55,5c,,nan,1,True,2,2,True,True,
tension,35,Wunder Under,2024-08-29 18:34:35,6b,6b,18.1304,1,False,2,10,True,True,
tension,35,Intro to Underclings,2024-08-29 18:38:27,6a+,6a+,17.0,1,True,1,1,False,True,
tension,35,delightful,2024-08-29 18:51:48,6a+,6a,16.5,1,True,1,1,False,True,
tension,35,Another Superhero Movie,2024-08-29 19:02:49,6b+,6b+,19.0,1,True,1,1,False,True,
tension,35,20,2024-08-29 19:23:01,6c,6c,20.0,1,True,1,1,False,True,
tension,35,Snack Break,2024-08-29 19:47:11,6c+,6c+,20.8182,1,False,1,1,False,True,
tension,35,Complementary Bros,2024-09-02 00:00:00,7a,7a,22.0,1,True,1,1,False,True,mirrored 7a 2s
tension,35,Acid Air Raid,2024-09-04 00:00:00,,6b,18.0,3,False,1,3,False,False,
tension,35,Concept 1,2024-09-04 00:00:00,,6b,18.5,2,False,1,2,False,False,
tension,35,J Circuit 3,2024-09-04 18:30:58,6a,6a,16.0,1,False,1,1,False,True,
tension,35,Walking in Seattle,2024-09-04 18:31:53,6a,6a,16.0,1,False,1,1,False,True,
tension,35,Dyno-Mite,2024-09-04 18:32:45,6a,6a,16.0,1,False,1,1,False,True,
tension,35,See You,2024-09-04 18:34:26,6a+,6a+,17.3333,1,False,1,1,False,True,
tension,35,Be Horizontal,2024-09-04 18:39:33,6a+,6a+,17.0,1,False,1,1,False,True,
tension,35,Pigeon Gray,2024-09-04 18:40:30,6a+,6a+,16.6667,3,False,1,3,False,True,
tension,35,Heads Will Roll,2024-09-04 18:47:40,6b,,nan,1,False,1,1,False,True,
tension,35,Oi Ocha,2024-09-04 19:05:06,6b+,6b+,19.0,1,False,1,1,False,True,
tension,35,Transient,2024-09-04 19:30:30,6c,6c,20.0,1,False,1,1,False,True,
tension,35,Greasy Biscuit Fingers,2024-09-04 19:46:20,7a,7a,21.7742,3,False,1,3,False,True,
tension,35,Mad Armada (VAR.),2024-09-04 19:53:54,7a,7a,22.0,1,False,1,1,False,True,
tension,35,Plastic Warm Up 1,2024-09-10 00:00:00,,6a,16.0,1,True,1,1,False,False,
tension,35,The Chron,2024-09-10 00:00:00,,6a,16.0,1,False,1,1,False,False,
tension,35,Medial Branch Block #1,2024-09-10 17:29:58,6a,5c,15.0,1,False,1,1,False,True,
tension,35,Anemone,2024-09-10 17:31:43,6a,6a,16.0,1,False,1,1,False,True,
tension,35,mooseknuckles delight,2024-09-10 17:32:28,6a,6a,16.0,1,False,1,1,False,True,
tension,35,Give it some Heat Deluxe,2024-09-10 17:34:37,6a,6a,16.0,1,True,1,1,False,True,
tension,35,Poison Apple,2024-09-10 17:35:39,6a+,6a,16.5,1,True,1,1,False,True,
tension,35,Mother Wolf,2024-09-10 17:37:02,6a,,nan,1,True,1,1,False,True,
tension,35,Sunlight for Plants,2024-09-10 17:38:00,6a,6a,16.0,1,True,1,1,False,True,
tension,35,Chuff the Magic Dragon,2024-09-10 17:39:32,6a+,6a+,17.0,1,False,1,1,False,True,
tension,35,Preamble,2024-09-10 17:40:22,6a,6a,16.0,1,True,1,1,False,True,
tension,35,Beans and Frank,2024-09-10 17:41:36,6a,6a,16.0,1,True,1,1,False,True,
tension,35,Just Pretending to be a Gumby,2024-09-10 17:42:53,6a,6a,16.0,1,True,1,1,False,True,
tension,35,Tape Roll,2024-09-10 17:43:52,6a,6a,16.0,1,True,1,1,False,True,
tension,35,Long Elevator,2024-09-10 17:45:02,6a,6a,16.0,1,False,1,1,False,True,
tension,35,the best climb EVER,2024-09-10 17:46:47,6a,6a,16.0,1,True,1,1,False,True,
tension,35,Got Dangit Bobby!,2024-09-10 17:50:23,6a,6a,16.0,1,True,1,1,False,True,
tension,35,Tre Classique,2024-09-11 00:00:00,,6a+,17.0,3,False,1,3,False,False,
tension,35,Incarnate,2024-09-11 00:00:00,,6c,20.0,1,False,2,3,True,False,
tension,35,Give it some Heat Deluxe,2024-09-11 18:33:29,6a,6a,16.0,1,False,1,1,False,True,
tension,35,mooseknuckles delight,2024-09-11 18:34:46,6a,6a,16.0,1,False,2,2,True,True,
tension,35,Please Recycle,2024-09-11 18:37:03,6a+,6a+,16.6667,1,False,1,1,False,True,
tension,35,19,2024-09-11 18:39:13,6a+,6a+,17.0,1,False,1,1,False,True,
tension,35,Higher short,2024-09-11 18:42:34,6b,6b,18.0,1,False,1,1,False,True,
tension,35,I’m Not Okay (I Promise),2024-09-11 19:08:04,6c,6c,20.2,1,False,1,1,False,True,
tension,35,Riverwalking,2024-09-11 19:10:23,6c,6c,20.0,1,False,1,1,False,True,
tension,35,El Chupa Nibre,2024-09-17 00:00:00,,6c,20.4,2,False,1,2,False,False,
tension,35,heel hookers,2024-09-17 00:00:00,,6a,16.0,1,True,2,2,True,False,
tension,35,Grab the Jugs,2024-09-17 18:27:09,6a+,6a,16.5,1,True,1,1,False,True,
tension,35,Good Riddance,2024-09-17 18:28:10,6a,6a,16.0,1,True,1,1,False,True,
tension,35,Sofar Sogood,2024-09-17 18:30:26,6a,6a+,17.0,1,True,1,1,False,True,
tension,35,Grab the Jugs,2024-09-17 18:51:50,6a+,6a,16.5,1,False,1,1,False,True,
tension,35,Poison Apple,2024-09-17 18:53:11,6a+,6a,16.5,1,False,1,1,False,True,
tension,35,16,2024-09-17 18:55:22,6a+,6a,16.5,1,False,1,1,False,True,
tension,35,Sofar Sogood,2024-09-17 18:56:52,6a,6a+,17.0,1,True,1,2,True,True,
tension,35,Gauge,2024-09-17 19:00:02,6b,6b+,18.6667,1,True,1,1,False,True,
tension,35,B17,2024-09-17 19:02:34,6b,,nan,1,True,2,2,True,True,
tension,35,Synergy,2024-09-17 19:04:35,6b,6b,18.0,1,False,1,1,False,True,
tension,35,Seneca Falls,2024-09-17 19:12:50,6b+,6b+,18.8,1,False,1,1,False,True,
tension,35,Slightly Less Beefcake,2024-09-17 19:21:33,6b+,6b+,19.2,3,False,1,3,False,True,
tension,35,Sunflower,2024-09-17 19:27:52,6b+,6b+,18.6667,2,False,1,2,False,True,
tension,35,"Et Tu, Brutus?",2024-09-17 19:32:18,6c,6c,20.1343,1,False,1,1,False,True,
tension,35,stronk like bull dumb like ox,2024-09-17 19:39:13,6c,6c,20.0045,1,False,1,1,False,True,
tension,35,Shakira,2024-09-17 19:52:37,6c,6c,20.25,1,False,1,1,False,True,
tension,35,Crimper’s Paradise #7,2024-09-17 20:17:03,7a,7a,22.0526,4,False,1,4,False,True,
tension,35,Gauge Invariance,2024-09-29 00:00:00,,7a,22.0,1,False,2,4,True,False,
tension,35,Show Me Love,2024-09-29 00:00:00,,7a,22.0,4,False,1,4,False,False,
tension,35,In Exile,2024-09-29 00:00:00,,7a,21.8571,5,False,1,5,False,False,
tension,35,Fisticuffs,2024-09-29 00:00:00,,7a,21.7778,3,False,1,3,False,False,
tension,35,Bettle Juice,2024-09-29 15:24:45,6a+,,nan,3,False,1,3,False,True,
tension,35,Induction,2024-09-29 15:26:48,6a,,nan,1,False,1,1,False,True,
tension,35,Tre Classique,2024-09-29 15:29:29,6b+,6a+,17.0,1,True,1,1,False,True,
tension,35,Where The Players Play,2024-09-29 15:33:09,6c,6c,20.0,1,False,1,1,False,True,
tension,35,Comin’ Home,2024-09-29 15:38:41,6c+,,nan,1,False,1,1,False,True,
tension,35,Once Bitten. Twice Shy.,2024-09-29 15:41:50,7a,7a,21.875,1,False,1,1,False,True,
tension,35,26.,2024-09-29 15:53:33,7a,7a,21.6364,1,False,1,1,False,True,
tension,35,fucx part-1,2024-09-29 16:21:14,7a,7a,22.1429,1,False,1,1,False,True,
tension,35,Probably,2024-09-30 00:00:00,,6a,16.3333,1,True,1,1,False,False,
tension,35,Read Icculus,2024-09-30 00:00:00,,5c,14.8571,1,True,1,1,False,False,
tension,35,Fartlek (warm),2024-09-30 17:18:05,5c,5b,14.1429,1,False,1,1,False,True,
tension,35,Chromazone by TC - CROP,2024-09-30 17:19:26,5b,5b,14.0,1,False,1,1,False,True,
tension,35,Satisfying Heel,2024-09-30 17:26:02,5b,5b,14.0,1,False,1,1,False,True,
tension,35,Leveling Solo,2024-09-30 17:28:43,5c,5b,14.0,1,False,1,1,False,True,
tension,35,Testing The Waters,2024-09-30 17:32:01,5c,5c,14.7143,1,True,1,1,False,True,
tension,35,Woody Two Shoes,2024-09-30 17:33:15,6a,5c,14.8889,1,True,1,1,False,True,
tension,35,1% milk,2024-09-30 17:34:20,6a,6a,16.125,1,False,1,1,False,True,
tension,35,happy banana,2024-09-30 17:35:25,6a,6a,16.0,1,True,1,1,False,True,
tension,35,(C) Sunday Morning,2024-09-30 17:36:32,5c,5c,15.1111,1,False,1,1,False,True,
tension,35,Wonky Lookin',2024-09-30 17:38:04,5c,5c,14.875,1,True,1,1,False,True,
tension,35,I Want to Conquer the World,2024-09-30 17:39:40,5c,5c,15.0,1,True,1,1,False,True,
tension,35,J Circuit 3,2024-09-30 17:40:55,6a,6a,16.0,1,True,1,1,False,True,
tension,35,still tippin,2024-09-30 17:41:58,5c,5c,14.8571,1,True,1,1,False,True,
tension,35,JOB swing?,2024-09-30 17:43:03,6a,6a,15.75,1,True,1,1,False,True,
tension,35,Brain fog,2024-09-30 17:45:59,5c,5c,15.0,1,True,1,1,False,True,
tension,35,the wind is calling,2024-09-30 17:46:32,5c,5c,14.75,1,True,1,1,False,True,
tension,35,Stig Zhuo’s,2024-09-30 17:47:25,6a,6a,16.2,1,True,1,1,False,True,
tension,35,Jugfest,2024-09-30 17:48:25,5c,5c,14.75,1,True,1,1,False,True,
tension,35,Cold World,2024-09-30 17:49:38,6a,5c,15.0,1,True,1,1,False,True,
tension,35,Rockem Sockem 👊🏻,2024-09-30 17:50:36,5c,5c,15.0,1,False,1,1,False,True,
tension,35,mooseknuckles delight,2024-09-30 17:51:43,6a,6a,16.0,1,True,1,1,False,True,
tension,35,Smashed In,2024-09-30 17:52:53,5c,5b,14.5,1,True,1,1,False,True,
tension,35,Spinning Plates,2024-10-02 00:00:00,,7a,22.0,5,True,1,5,False,False,
tension,35,Girl on Fire,2024-10-02 00:00:00,,7a,22.0,4,False,2,6,True,False,
tension,35,Plausible Acceptability,2024-10-02 00:00:00,,,nan,1,False,1,1,False,False,
tension,35,Dance Now,2024-10-02 18:16:43,5c,,nan,1,False,1,1,False,True,
tension,35,Trapt,2024-10-02 18:18:28,6a,,nan,1,False,1,1,False,True,
tension,35,Buggy,2024-10-02 18:22:34,6a+,,nan,1,False,1,1,False,True,
tension,35,Gallowdance,2024-10-02 18:28:18,6a+,,nan,1,False,1,1,False,True,
tension,35,Obstacle 1,2024-10-02 18:32:17,6a,,nan,1,False,1,1,False,True,
tension,35,Feel,2024-10-02 18:35:20,6a,,nan,1,False,1,1,False,True,
tension,35,My Element,2024-10-02 18:36:31,5c,,nan,1,False,1,1,False,True,
tension,35,Mice,2024-10-02 18:39:25,6a,,nan,1,False,1,1,False,True,
tension,35,Jack Be Nimble,2024-10-02 18:43:43,6a,,nan,1,False,1,1,False,True,
tension,35,One Out,2024-10-02 18:47:39,6a+,,nan,1,False,1,1,False,True,
tension,35,Beluga,2024-10-02 19:16:33,6b+,,nan,2,False,1,2,False,True,
tension,35,Bulls on Parade.,2024-10-02 19:19:29,6b,,nan,1,False,1,1,False,True,
tension,35,shark tooth,2024-10-02 20:06:50,6b+,6b+,19.0,1,True,2,2,True,True,
tension,35,Captain Philipp’s Warm Up,2024-10-04 11:51:57,6b,6b,18.0,1,False,1,1,False,True,
tension,35,Psycho Killer,2024-10-04 11:54:36,6b,6b,18.0,1,False,1,1,False,True,
tension,35,Ended,2024-10-04 11:59:01,6b+,6b+,18.7778,1,False,2,2,True,True,
tension,35,merton college,2024-10-04 12:03:24,6b+,6b,18.5,1,True,1,1,False,True,
tension,35,Black out,2024-10-04 12:07:25,6c,6c,20.1304,1,True,1,1,False,True,
tension,35,The Tricky Fifty,2024-10-04 12:11:42,6c,6c+,20.6667,1,False,1,1,False,True,nice campus
tension,35,Cheap Umbrella,2024-10-04 12:16:33,6c+,6c+,20.6,1,False,1,1,False,True,
tension,35,Not So Secret Garden,2024-10-04 12:19:53,6c+,6c,20.5,1,False,1,1,False,True,
tension,35,Girl on Fire,2024-10-04 13:04:30,7a,7a,22.0,7,True,2,9,True,True,
tension,35,Buccaneers,2024-10-04 13:08:55,7a,7a,22.0,1,True,2,3,True,True,
tension,35,poppin a woody,2024-10-07 00:00:00,,,nan,1,True,1,1,False,False,
tension,35,Just for fun,2024-10-07 17:58:08,6a,6a,15.5,1,False,1,1,False,True,
tension,35,V3 concensus,2024-10-07 17:59:53,6a+,6a,16.5,1,False,1,1,False,True,
tension,35,Ceviche,2024-10-07 18:02:03,6a,6a,16.0,1,True,1,1,False,True,
tension,35,The Chron,2024-10-07 18:03:16,6a,6a,16.0,1,False,2,2,True,True,
tension,35,base after base,2024-10-07 18:04:26,6a,6a,15.5,1,False,1,1,False,True,
tension,35,patience is a virtue,2024-10-07 18:06:34,6a,6a,16.0,1,False,1,1,False,True,
tension,35,Packed Caboose,2024-10-07 18:10:30,5c,5c,15.0,1,True,1,1,False,True,
tension,35,8.,2024-10-07 18:11:31,5c,5b,14.5,1,True,1,1,False,True,
tension,35,Summer Trainer A,2024-10-09 00:00:00,,,nan,2,False,1,2,False,False,
tension,35,Hermes,2024-10-09 18:02:42,5b,,nan,1,False,1,1,False,True,
tension,35,Half-life,2024-10-09 18:05:16,5b,,nan,1,False,1,1,False,True,
tension,35,Mustang,2024-10-09 18:13:57,6a,,nan,1,False,1,1,False,True,
tension,35,Third Betrayal,2024-10-09 18:24:25,6b+,,nan,1,False,1,1,False,True,
tension,35,Local H,2024-10-09 18:32:51,6b+,,nan,1,False,1,1,False,True,
tension,35,Tool Socks,2024-10-09 19:12:08,6c,,nan,1,False,1,1,False,True,
tension,35,Ethylene,2024-10-09 19:24:06,6b,,nan,1,True,1,1,False,True,
tension,35,Jawbreaker,2024-10-13 00:00:00,,,nan,4,False,1,4,False,False,
tension,35,The Art of Dying,2024-10-13 00:00:00,,6b,18.5,2,False,2,3,True,False,
tension,35,Into The Dark,2024-10-13 00:00:00,,,nan,5,False,1,5,False,False,
tension,35,Standing on the Edge,2024-10-13 00:00:00,,,nan,2,False,1,2,False,False,
tension,35,No Roots,2024-10-13 13:37:41,6a,,nan,1,False,1,1,False,True,
tension,35,Darkside,2024-10-13 13:39:51,6a+,,nan,1,False,1,1,False,True,
tension,35,Warm Foothills,2024-10-13 13:47:03,6a+,,nan,1,False,1,1,False,True,
tension,35,Get Your Body Beat,2024-10-13 13:49:39,5c,,nan,1,False,1,1,False,True,
tension,35,Survival of the Fittest,2024-10-13 13:52:38,6c,,nan,1,False,1,1,False,True,
tension,35,LM#4,2024-10-13 14:59:46,6b,6b,18.0,1,False,1,1,False,True,
tension,35,Into The Dark,2024-10-16 00:00:00,,,nan,4,False,2,9,True,False,
tension,35,Gauge Invariance,2024-10-16 00:00:00,,7a,22.0,5,False,3,9,True,False,
tension,35,Farther Then Away - CROP,2024-10-16 18:08:13,6a,,nan,1,False,1,1,False,True,
tension,35,DBB - G.Dog‘s approved crimping,2024-10-16 18:14:09,6b+,6b+,19.0,1,False,1,1,False,True,
tension,35,Crimper’s Paradise #4,2024-10-16 18:18:41,6b+,6b+,18.75,1,True,1,1,False,True,
tension,35,The Art of Dying,2024-10-16 18:22:34,6b+,6b,18.5,1,True,1,1,False,True,
tension,35,Standing on the Edge,2024-10-16 18:28:59,6c,,nan,1,False,2,3,True,True,
tension,35,Everytime We Touch,2024-10-16 18:42:07,6a,,nan,1,True,1,1,False,True,
tension,35,Simple Man,2024-10-16 18:47:28,6a+,,nan,1,True,1,1,False,True,
tension,35,Liberate,2024-10-16 18:49:25,6a,,nan,1,True,1,1,False,True,
tension,35,Hazy Sunshine,2024-10-16 18:51:03,6a+,,nan,1,True,1,1,False,True,
tension,35,Tambourine Man,2024-10-16 18:53:41,6a,,nan,1,True,1,1,False,True,
tension,35,Tambourine Man,2024-10-16 18:55:42,6a+,,nan,1,True,1,2,True,True,
tension,35,Rain on Me,2024-10-16 19:04:53,6b,,nan,1,False,1,1,False,True,
tension,35,Fisticuffs,2024-10-16 20:27:51,7a,7a,21.7778,1,False,2,4,True,True,
